ID,DIET_FORMULA,INTAKE_GR,DATE,COMMENTS,delta_measurement,corrected_intake_gr,DIET,KCAL_G,corrected_intake_kcal,SEX,COHORT,STRAIN,AIM,GROUP,DRUG,SABLE_DAY,SABLE
3710,D12450Ki,15.78,2025-02-17,NA,3,5.26,LFD,3.82,20.0932,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,13.82,2025-02-17,NA,3,4.6066666666666665,LFD,3.82,17.597466666666666,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,14.660000000000004,2025-02-17,NA,3,4.886666666666668,LFD,3.82,18.66706666666667,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,14.889999999999995,2025-02-17,NA,3,4.963333333333332,LFD,3.82,18.95993333333333,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,11.37,2025-02-17,NA,3,3.790000000000001,LFD,3.82,14.477800000000002,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,16.21,2025-02-17,NA,3,5.403333333333333,LFD,3.82,20.640733333333333,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,14.82,2025-02-17,NA,3,4.94,LFD,3.82,18.8708,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,16.159999999999997,2025-02-17,NA,3,5.386666666666666,LFD,3.82,20.577066666666664,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,8.419999999999995,2025-02-17,FASTING_OVERNIGHT,3,2.806666666666665,LFD,3.82,10.72146666666666,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,15.69,2025-02-17,NA,3,5.23,LFD,3.82,19.9786,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,9.9,2025-02-17,NA,3,3.2999999999999994,LFD,3.82,12.605999999999996,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,13.73,2025-02-17,FASTING_OVERNIGHT,3,4.576666666666667,LFD,3.82,17.482866666666666,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,10.18,2025-02-17,FASTING_OVERNIGHT,3,3.393333333333333,LFD,3.82,12.962533333333331,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,7.760000000000002,2025-02-19,NA,2,3.880000000000001,LFD,3.82,14.821600000000002,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,8.45,2025-02-19,NA,2,4.225,LFD,3.82,16.139499999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,9.54,2025-02-19,NA,2,4.77,LFD,3.82,18.2214,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,10.43,2025-02-19,NA,2,5.215,LFD,3.82,19.9213,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,6.6199999999999974,2025-02-19,NA,2,3.3099999999999987,LFD,3.82,12.644199999999994,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.640000000000001,2025-02-19,NA,2,3.82,LFD,3.82,14.5924,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,8.030000000000001,2025-02-19,NA,2,4.015000000000001,LFD,3.82,15.3373,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,8.400000000000002,2025-02-19,NA,2,4.200000000000001,LFD,3.82,16.044000000000004,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,8.41,2025-02-19,NA,2,4.205,LFD,3.82,16.0631,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,7.849999999999998,2025-02-19,NA,2,3.924999999999999,LFD,3.82,14.993499999999996,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,9.93,2025-02-19,NA,2,4.965,LFD,3.82,18.9663,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,5.289999999999999,2025-02-19,NA,1,5.289999999999999,LFD,3.82,20.207799999999995,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,10.21,2025-02-19,NA,2,5.105,LFD,3.82,19.5011,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,7.119999999999999,2025-02-19,NA,2,3.5599999999999996,LFD,3.82,13.599199999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,7.49,2025-02-19,NA,1,7.49,LFD,3.82,28.6118,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,8.490000000000002,2025-02-19,NA,1,8.490000000000002,LFD,3.82,32.43180000000001,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,6.84,2025-02-21,NA,2,3.42,LFD,3.82,13.0644,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,8.76,2025-02-21,NA,2,4.38,LFD,3.82,16.7316,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,8.39,2025-02-21,NA,2,4.195,LFD,3.82,16.0249,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,9.15,2025-02-21,NA,2,4.574999999999999,LFD,3.82,17.476499999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,5.770000000000003,2025-02-21,DAY_1_ACC_SABLE,2,2.8850000000000016,LFD,3.82,11.020700000000003,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.490000000000002,2025-02-21,NA,2,3.745000000000001,LFD,3.82,14.305900000000005,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,7.84,2025-02-21,NA,2,3.92,LFD,3.82,14.9744,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,6.6199999999999974,2025-02-21,NA,2,3.3099999999999987,LFD,3.82,12.644199999999994,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,6.360000000000001,2025-02-21,NA,2,3.1800000000000006,LFD,3.82,12.147600000000002,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,4.859999999999999,2025-02-21,NA,2,2.4299999999999997,LFD,3.82,9.2826,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,7.209999999999999,2025-02-21,NA,2,3.604999999999999,LFD,3.82,13.771099999999995,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,6.59,2025-02-21,NA,2,3.295,LFD,3.82,12.5869,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,7.729999999999999,2025-02-21,NA,2,3.8649999999999993,LFD,3.82,14.764299999999997,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,7.789999999999999,2025-02-21,DAY_1_ACC_SABLE,2,3.895,LFD,3.82,14.878899999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,8.75,2025-02-21,NA,2,4.375,LFD,3.82,16.7125,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,9.71,2025-02-21,NA,2,4.8549999999999995,LFD,3.82,18.5461,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,9.57,2025-02-24,NA,3,3.1899999999999995,LFD,3.82,12.185799999999997,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,11.1,2025-02-24,NA,3,3.7000000000000006,LFD,3.82,14.134000000000002,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,10.829999999999998,2025-02-24,RESTRICTED_DAY_1,3,3.609999999999999,LFD,3.82,13.790199999999995,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,11.44,2025-02-24,RESTRICTED_DAY_1,3,3.813333333333334,LFD,3.82,14.566933333333337,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,5.809999999999974,2025-02-24,DAY_4_ACC_SABLE,3,1.936666666666658,LFD,3.82,7.398066666666633,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,11.6,2025-02-24,NA,3,3.8666666666666663,LFD,3.82,14.770666666666664,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,11.32,2025-02-24,RESTRICTED_DAY_1,3,3.7733333333333334,LFD,3.82,14.414133333333334,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,9.63,2025-02-24,NA,3,3.2099999999999995,LFD,3.82,12.262199999999998,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,7.370000000000001,2025-02-24,NA,3,2.456666666666667,LFD,3.82,9.384466666666668,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,10.08,2025-02-24,RESTRICTED_DAY_1,3,3.36,LFD,3.82,12.8352,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,9.260000000000002,2025-02-24,RESTRICTED_DAY_1,3,3.0866666666666673,LFD,3.82,11.79106666666667,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,11.57,2025-02-24,RESTRICTED_DAY_1,3,3.856666666666667,LFD,3.82,14.732466666666667,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,11.83,2025-02-24,NA,3,3.943333333333334,LFD,3.82,15.063533333333332,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,9.900000000000006,2025-02-24,DAY_4_ACC_SABLE,3,3.300000000000002,LFD,3.82,12.606000000000009,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,10.470000000000002,2025-02-24,RESTRICTED_DAY_1,3,3.4900000000000007,LFD,3.82,13.3318,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,13.39,2025-02-24,RESTRICTED_DAY_1,3,4.463333333333333,LFD,3.82,17.049933333333332,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,2.53,2025-02-25,NA,1,2.53,LFD,3.82,9.664599999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.77,2025-02-25,NA,1,3.77,LFD,3.82,14.4014,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.31,2025-02-25,NA,1,3.31,LFD,3.82,12.6442,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,2.42,2025-02-25,NA,1,2.42,LFD,3.82,9.2444,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.48,2025-02-25,NA,1,2.48,LFD,3.82,9.4736,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.08,2025-02-25,NA,1,2.08,LFD,3.82,7.9456,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3728,D12450Ki,2.37,2025-02-25,NA,1,2.37,LFD,3.82,9.0534,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.22,2025-02-25,NA,1,2.22,LFD,3.82,8.480400000000001,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,7.609999999999999,2025-02-26,NA,2,3.805,LFD,3.82,14.535099999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,7.68,2025-02-26,NA,2,3.84,LFD,3.82,14.6688,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,2.21,2025-02-26,NA,1,2.21,LFD,3.82,8.4422,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.87,2025-02-26,NA,1,3.87,LFD,3.82,14.7834,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,5.210000000000008,2025-02-26,DAY_6_ACC_SABLE,2,2.605000000000004,LFD,3.82,9.951100000000014,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.400000000000002,2025-02-26,NA,2,3.700000000000001,LFD,3.82,14.134000000000004,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.47,2025-02-26,NA,1,3.47,LFD,3.82,13.2554,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,6.27,2025-02-26,NA,2,3.135,LFD,3.82,11.975699999999998,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,5.010000000000002,2025-02-26,NA,2,2.505000000000001,LFD,3.82,9.569100000000002,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,2.42,2025-02-26,NA,1,2.42,LFD,3.82,9.2444,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.48,2025-02-26,NA,1,2.48,LFD,3.82,9.4736,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.08,2025-02-26,NA,1,2.08,LFD,3.82,7.9456,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,6.940000000000001,2025-02-26,NA,2,3.4700000000000006,LFD,3.82,13.255400000000002,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,4.700000000000017,2025-02-26,DAY_6_ACC_SABLE,2,2.3500000000000085,LFD,3.82,8.977000000000032,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.59,2025-02-26,NA,1,2.59,LFD,3.82,9.8938,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.04,2025-02-26,NA,1,2.04,LFD,3.82,7.7928,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,2.36,2025-02-27,NA,1,2.36,LFD,3.82,9.015199999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.72,2025-02-27,NA,1,3.72,LFD,3.82,14.2104,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,4.28,2025-02-27,NA,1,4.28,LFD,3.82,16.3496,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,2.69,2025-02-27,NA,1,2.69,LFD,3.82,10.275799999999998,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.41,2025-02-27,NA,1,2.41,LFD,3.82,9.2062,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.13,2025-02-27,NA,1,2.13,LFD,3.82,8.1366,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3728,D12450Ki,2.37,2025-02-27,NA,1,2.37,LFD,3.82,9.0534,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.03,2025-02-27,NA,1,2.03,LFD,3.82,7.754599999999999,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,7.99,2025-02-28,NA,2,3.995,LFD,3.82,15.2609,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,8.74,2025-02-28,NA,2,4.37,LFD,3.82,16.6934,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,2.54,2025-02-28,NA,1,2.54,LFD,3.82,9.7028,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.8,2025-02-28,NA,1,3.8,LFD,3.82,14.515999999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,6.769999999999982,2025-02-28,DAY_1_SABLE,2,3.384999999999991,LFD,3.82,12.930699999999964,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,SABLE_DAY_8,Peak obesity
3713,D12450Ki,7.559999999999999,2025-02-28,NA,2,3.7799999999999994,LFD,3.82,14.439599999999997,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.53,2025-02-28,NA,1,3.53,LFD,3.82,13.4846,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,9.44,2025-02-28,NA,2,4.72,LFD,3.82,18.030399999999997,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,7.949999999999999,2025-02-28,NA,2,3.975,LFD,3.82,15.184499999999998,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,2.69,2025-02-28,NA,1,2.69,LFD,3.82,10.275799999999998,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.41,2025-02-28,NA,1,2.41,LFD,3.82,9.2062,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.13,2025-02-28,NA,1,2.13,LFD,3.82,8.1366,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,9.52,2025-02-28,NA,2,4.76,LFD,3.82,18.1832,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,7,2025-02-28,DAY_1_SABLE,2,3.5,LFD,3.82,13.37,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_8,Peak obesity
3728,D12450Ki,2.37,2025-02-28,NA,1,2.37,LFD,3.82,9.0534,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.03,2025-02-28,NA,1,2.03,LFD,3.82,7.754599999999999,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,2.45,2025-03-01,NA,1,2.45,LFD,3.82,9.359,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,3.28,2025-03-01,NA,1,3.28,LFD,3.82,12.5296,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.42,2025-03-01,NA,1,3.42,LFD,3.82,13.0644,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,2.35,2025-03-01,NA,1,2.35,LFD,3.82,8.977,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.47,2025-03-01,NA,1,2.47,LFD,3.82,9.4354,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.02,2025-03-01,NA,1,2.02,LFD,3.82,7.7164,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3728,D12450Ki,2.23,2025-03-01,NA,1,2.23,LFD,3.82,8.5186,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.14,2025-03-01,NA,1,2.14,LFD,3.82,8.1748,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,2.44,2025-03-02,NA,1,2.44,LFD,3.82,9.3208,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,2.87,2025-03-02,NA,1,2.87,LFD,3.82,10.9634,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.39,2025-03-02,NA,1,3.39,LFD,3.82,12.9498,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,2.44,2025-03-02,NA,1,2.44,LFD,3.82,9.3208,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.51,2025-03-02,NA,1,2.51,LFD,3.82,9.5882,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.06,2025-03-02,NA,1,2.06,LFD,3.82,7.8692,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3728,D12450Ki,2.39,2025-03-02,NA,1,2.39,LFD,3.82,9.1298,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.05,2025-03-02,NA,1,2.05,LFD,3.82,7.830999999999999,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,10.63,2025-03-03,NA,3,3.5433333333333334,LFD,3.82,13.535533333333332,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,11.82,2025-03-03,NA,3,3.94,LFD,3.82,15.0508,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,2.41,2025-03-03,NA,1,2.41,LFD,3.82,9.2062,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,1.65,2025-03-03,NA,1,1.65,LFD,3.82,6.302999999999999,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,9.120000000000005,2025-03-03,DAY_4_SABLE,3,3.040000000000002,LFD,3.82,11.612800000000004,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,SABLE_DAY_11,Peak obesity
3713,D12450Ki,12.57,2025-03-03,NA,3,4.19,LFD,3.82,16.0058,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,3.41,2025-03-03,NA,1,3.41,LFD,3.82,13.0262,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,11.580000000000002,2025-03-03,NA,3,3.8600000000000008,LFD,3.82,14.745200000000002,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,10.99,2025-03-03,NA,3,3.6633333333333336,LFD,3.82,13.993933333333334,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,2.44,2025-03-03,NA,1,2.44,LFD,3.82,9.3208,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.44,2025-03-03,NA,1,2.44,LFD,3.82,9.3208,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.11,2025-03-03,NA,1,2.11,LFD,3.82,8.0602,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,14.61,2025-03-03,NA,3,4.87,LFD,3.82,18.6034,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,9.680000000000009,2025-03-03,DAY_4_SABLE,3,3.226666666666669,LFD,3.82,12.325866666666672,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_11,Peak obesity
3728,D12450Ki,2.3,2025-03-03,NA,1,2.3,LFD,3.82,8.786,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,1.95,2025-03-03,NA,1,1.95,LFD,3.82,7.449,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3708,D12450Ki,2.51,2025-03-04,NA,1,2.51,LFD,3.82,9.5882,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,0.6800000000000002,2025-03-04,NA,1,0.6800000000000002,LFD,3.82,2.5976000000000004,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3714,D12450Ki,3.5,2025-03-04,NA,1,3.5,LFD,3.82,13.37,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3720,D12450Ki,2.5,2025-03-04,NA,1,2.5,LFD,3.82,9.55,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.51,2025-03-04,NA,1,2.51,LFD,3.82,9.5882,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,2.05,2025-03-04,NA,1,2.05,LFD,3.82,7.830999999999999,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3728,D12450Ki,2.29,2025-03-04,NA,1,2.29,LFD,3.82,8.7478,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,2.12,2025-03-04,NA,1,2.12,LFD,3.82,8.0984,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,6.350000000000001,2025-03-05,NA,2,3.1750000000000007,LFD,3.82,12.128500000000004,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,6.690000000000001,2025-03-05,NA,2,3.3450000000000006,LFD,3.82,12.777900000000002,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,2.34,2025-03-05,NA,1,2.34,LFD,3.82,8.938799999999999,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,0.3600000000000003,2025-03-05,NA,1,0.3600000000000003,LFD,3.82,1.375200000000001,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,6.34,2025-03-05,FASTING_OVERNIGHT,2,3.17,LFD,3.82,12.1094,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.460000000000001,2025-03-05,NA,2,3.73,LFD,3.82,14.2486,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
